"Date","ZCTA5CE10","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2015-04-30,"91750","CA","Los Angeles","Los Angeles","La Verne",2619,2409,0.00333194502290712,0.0121848739495798,0.0565789473684211,8486
2015-04-30,"95116","CA","San Jose","Santa Clara","San Jose",2620,2670,0.0109806891329042,0.0292983808789514,0.117154811715481,6605
2015-04-30,"44039","OH","Cleveland","Lorain","North Ridgeville",2621,1268,0.016025641025641,0.00875099443118536,0.102608695652174,11584
2015-04-30,"21136","MD","Baltimore","Baltimore","Reisterstown",2622,1755,0.00285714285714286,0.00978135788262371,0.0227272727272727,10570
2015-04-30,"06614","CT","Stamford","Fairfield","Stratford",2623,1928,0.00626304801670146,0.0266240681576145,0.0501089324618736,11543
2015-04-30,"02720","MA","Providence","Bristol","Fall River",2624,1350,-0.0131578947368421,-0.0506329113924051,0.0273972602739726,4710
2015-04-30,"46544","IN","South Bend","Saint Joseph","Mishawaka",2625,805,-0.00247831474597274,-0.0110565110565111,-0.00124069478908189,10534
2015-04-30,"76262","TX","Dallas-Fort Worth","Denton","Trophy Club",2626,2281,0.00484581497797357,0.036347114947751,0.103531688437349,8052
2015-04-30,"68506","NE","Lincoln","Lancaster","Lincoln",2627,1227,0.025062656641604,0.078207381370826,0.148876404494382,9459
2015-04-30,"90033","CA","Los Angeles","Los Angeles","Los Angeles",2628,1965,0.00614439324116743,0.0304142632406922,0.104553119730185,1550
2015-04-30,"37923","TN","Knoxville","Knox","Knoxville",2629,1301,0.00463320463320463,0.0260252365930599,0.0383080606544294,8666
2015-04-30,"07731","NJ","New York","Monmouth","Howell",2630,2192,-0.00182149362477231,-0.0121676430824696,0.0115366866635902,10973
2015-04-30,"80503","CO","Boulder","Boulder","Longmont",2631,2104,0.0129995185363505,0.0223517978620019,0.078974358974359,9927
2015-04-30,"98229","WA","Bellingham","Whatcom","Bellingham",2632,1555,0.00777705767984446,0.0032258064516129,0.049966239027684,10076
2015-04-30,"14086","NY","Buffalo","Erie","Town of Lancaster",2633,1632,0.0231974921630094,0.0488431876606684,0.156626506024096,10488
2015-04-30,"37160","TN","Shelbyville","Bedford","Shelbyville",2634,968,0.00310880829015544,0.0146750524109015,0.0544662309368192,9648
2015-04-30,"23505","VA","Virginia Beach","Norfolk City","Norfolk",2635,1326,0.000754716981132075,0.0099009900990099,0.00530705079605762,5189
2015-04-30,"90063","CA","Los Angeles","Los Angeles","East Los Angeles",2636,1874,0.0059044551798175,0.0118790496760259,0.0745412844036697,4133
2015-04-30,"01020","MA","Springfield","Hampden","Chicopee",2637,1418,0.00282885431400283,0.0290275761973875,0.220309810671256,7523
2015-04-30,"95662","CA","Sacramento","Sacramento","Orangevale",2638,1702,0,0.00591016548463357,0.046740467404674,641
2015-04-30,"06611","CT","Stamford","Fairfield","Trumbull",2639,2421,-0.0028830313014827,0.00165494414563508,0.0717131474103586,11587
2015-04-30,"33069","FL","Miami-Fort Lauderdale","Broward","Pompano Beach",2640,1392,0.00505415162454874,0.0220264317180617,-0.00143472022955524,11965
2015-04-30,"15146","PA","Pittsburgh","Allegheny","Monroeville",2641,1197,-0.000834724540901503,0.0178571428571429,0.06875,9527
2015-04-30,"21227","MD","Baltimore","Baltimore","Halethorpe",2642,1591,-0.00624609618988132,0.00441919191919192,0.0192184497117233,9674
2015-04-30,"49505","MI","Grand Rapids","Kent","Grand Rapids",2643,1096,0.0148148148148148,0.0310442144873001,0.0458015267175572,10715
2015-04-30,"07109","NJ","New York","Essex","Belleville",2644,1675,0.0120845921450151,0.0371517027863777,0.0723431498079385,8411
2015-04-30,"94133","CA","San Francisco","San Francisco","San Francisco",2645,4952,0.0110249081257656,0.0464919695688926,0.11581793600721,1900
2015-04-30,"61107","IL","Rockford","Winnebago","Rockford",2646,1132,0.00711743772241993,0.058933582787652,-0.00439753737906772,10174
2015-04-30,"92629","CA","Los Angeles","Orange","Dana Point",2647,3387,0.00534283170080142,0.0137683328344807,0.0748968581402729,9698
2015-04-30,"94526","CA","San Francisco","Contra Costa","Danville",2648,3958,0.0115001277791975,0.0166966349858721,0.0991391280199944,11436
2015-04-30,"93001","CA","Ventura","Ventura","Ventura",2649,2289,0.000437062937062937,-0.00261437908496732,0.0423497267759563,7032
2015-04-30,"19026","PA","Philadelphia","Delaware","Drexel Hill",2650,1376,0.000727272727272727,-0.00721500721500722,0.00879765395894428,9736
2015-04-30,"11779","NY","New York","Suffolk","Ronkonkoma",2651,2438,0.0166805671392827,0.0326132994493859,0.112733911455956,9570
2015-04-30,"21239","MD","Baltimore","Baltimore City","Baltimore",2652,1389,0.000720461095100865,0.00288808664259928,0.0443609022556391,8068
2015-04-30,"19136","PA","Philadelphia","Philadelphia","Philadelphia",2653,1158,-0.000862812769628991,0.00871080139372822,0.0148992112182296,9785
2015-04-30,"60060","IL","Chicago","Lake","Mundelein",2654,1730,0.00289855072463768,0.0069848661233993,0.0164512338425382,11468
2015-04-30,"91104","CA","Los Angeles","Los Angeles","Pasadena",2655,2578,0.00155400155400155,0.0121711817824892,0.0873049346267398,7205
2015-04-30,"11249","NY","New York","New York","New York",2656,3020,-0.00428618529508737,-0.00428618529508737,-0.147374364765669,2883
2015-04-30,"92065","CA","San Diego","San Diego","Ramona",2657,2308,-0.00259291270527226,0.0127248793330408,0.0448166591217746,9496
2015-04-30,"78731","TX","Austin","Travis","Austin",2658,2992,0.003690036900369,-0.0069697975439761,0.0180333446750595,8056
2015-04-30,"97236","OR","Portland","Multnomah","Portland",2659,1487,0.0060893098782138,0.0546099290780142,0.137719969395562,8124
2015-04-30,"26101","WV","Parkersburg","Wood","Parkersburg",2660,900,-0.00221729490022173,-0.0131578947368421,0.0204081632653061,9766
2015-04-30,"62025","IL","St. Louis","Madison","Edwardsville",2661,1224,0,-0.0200160128102482,-0.0048780487804878,10386
2015-04-30,"06489","CT","Hartford","Hartford","Southington",2662,1766,-0.00338600451467269,0.00227014755959137,0.0126146788990826,10658
2015-04-30,"60046","IL","Chicago","Lake","Lindenhurst",2663,1623,-0.00612369871402327,-0.0151699029126214,-0.0073394495412844,11943
2015-04-30,"77093","TX","Houston","Harris","Houston",2664,1194,0.00505050505050505,0.00420521446593776,0.0944087992667278,10015
2015-04-30,"98312","WA","Bremerton","Kitsap","Bremerton",2665,1297,-0.0053680981595092,0.00777000777000777,0.0293650793650794,8937
2015-04-30,"90806","CA","Los Angeles","Los Angeles","Long Beach",2666,2232,0.00134589502018843,0.0280976508521419,0.0951913640824337,4532
2015-04-30,"24073","VA","Blacksburg","Montgomery","Christiansburg",2667,1272,0.004739336492891,0.0316301703163017,0.0521091811414392,7754
2015-04-30,"15227","PA","Pittsburgh","Allegheny","Baldwin Township",2668,1082,-0.00368324125230203,0.0484496124031008,0.0798403193612774,10115
2015-04-30,"94952","CA","Santa Rosa","Sonoma","Petaluma",2669,2540,-0.00157232704402516,0.0176282051282051,0.139013452914798,8337
2015-04-30,"20007","DC","Washington","District of Columbia","Washington",2670,4006,0.0123831185241344,0.0146909827760892,0.0829954041632874,8268
2015-04-30,"61821","IL","Champaign-Urbana","Champaign","Champaign",2671,1036,-0.0105062082139446,0.050709939148073,0.00484966052376334,10349
2015-04-30,"90001","CA","Los Angeles","Los Angeles","Florence-Graham",2672,1877,-0.0074034902168165,-0.0121052631578947,0.084971098265896,4030
2015-04-30,"10001","NY","New York","New York","New York",2673,7347,0.00286650286650287,0.0522772844457176,0.235205110961668,1084
2015-04-30,"94043","CA","San Jose","Santa Clara","Mountain View",2674,3789,0.0155454301795765,0.0218446601941748,0.10498687664042,6535
2015-04-30,"85048","AZ","Phoenix","Maricopa","Phoenix",2675,1636,0.0117501546072975,0.0123762376237624,0.0588996763754045,12197
2015-04-30,"65536","MO","Lebanon","Laclede","Lebanon",2676,844,-0.00588928150765607,-0.0174621653084983,0.00836320191158901,5102
2015-04-30,"87107","NM","Albuquerque","Bernalillo","Albuquerque",2677,1224,-0.0048780487804878,0.0311710193765796,0.0479452054794521,9835
2015-04-30,"01701","MA","Boston","Middlesex","Framingham",2678,2201,-0.00497287522603978,-0.0138888888888889,0.0367404616109279,10177
2015-04-30,"33709","FL","Tampa","Pinellas","West and East Lealman",2679,1138,0.00352733686067019,0.0115555555555556,0.079696394686907,9515
2015-04-30,"11105","NY","New York","Queens","New York",2680,2436,-0.00854700854700855,-0.00368098159509202,0.0731277533039648,1221
2015-04-30,"37312","TN","Cleveland","Bradley","Cleveland",2681,1200,0.00418410041841004,0.0152284263959391,0.0452961672473868,10141
2015-04-30,"65401","MO","Rolla","Phelps","Rolla",2682,861,0.0034965034965035,0.0722291407222914,0.089873417721519,5280
2015-04-30,"76248","TX","Dallas-Fort Worth","Tarrant","Keller",2683,2425,0.0049730625777041,0.0129490392648287,0.0358821016659547,11082
2015-04-30,"68134","NE","Omaha","Douglas","Omaha",2684,1208,0,-0.00494233937397035,-0.00657894736842105,15077
2015-04-30,"27205","NC","Greensboro","Randolph","Asheboro",2685,903,-0.0248380129589633,-0.0352564102564103,0.041522491349481,8358
2015-04-30,"60543","IL","Chicago","Kendall","Oswego",2686,1876,0.00535905680600214,0.00697799248523886,-0.0264660093409445,11697
2015-04-30,"77477","TX","Houston","Fort Bend","Stafford",2687,1525,0.00328947368421053,0.00793126239259749,0.0360054347826087,6514
2015-04-30,"12203","NY","Albany","Albany","Albany",2688,1529,-0.00843060959792477,0.00130975769482646,0.0775193798449612,4802
2015-04-30,"29710","SC","Charlotte","York","Clover",2689,1416,-0.00141043723554302,0.0107066381156317,0.0942812982998454,10101
2015-04-30,"84067","UT","Ogden","Weber","Roy",2690,1203,0,0.0177664974619289,0.0818345323741007,10743
2015-04-30,"80521","CO","Fort Collins","Larimer","Fort Collins",2691,1601,0.0126502213788741,0.0512147078135259,0.133050247699929,8152
2015-04-30,"94561","CA","San Francisco","Contra Costa","Oakley",2692,1980,0.00609756097560976,0.0285714285714286,0.0813762971054069,10692
2015-04-30,"33905","FL","Fort Myers","Lee","Fort Myers",2693,1158,0.0275066548358474,0.0672811059907834,0.20625,9507
2015-04-30,"37803","TN","Knoxville","Blount","Maryville",2694,1201,0.0126475548060708,0.0238704177323103,0.0685053380782918,13658
2015-04-30,"10465","NY","New York","Bronx","New York",2695,1798,0.00390843104410944,0.0250855188141391,-0.00277315585135885,4416
2015-04-30,"98926","WA","Ellensburg","Kittitas","Ellensburg",2696,1305,-0.00229357798165138,-0.00760456273764258,0.104995766299746,7223
2015-04-30,"33903","FL","Fort Myers","Lee","North Fort Myers",2697,1341,0.0197718631178707,0.0559055118110236,0.207020702070207,5926
2015-04-30,"27614","NC","Raleigh","Wake","Raleigh",2698,2009,0.0034965034965035,0.00802809834420472,0.0795271359484148,10652
2015-04-30,"70094","LA","New Orleans","Jefferson","Westwego",2699,1162,-0.00768573868488471,-0.0119047619047619,-0.105465742879138,9130
2015-04-30,"60607","IL","Chicago","Cook","Chicago",2700,1818,0.00110132158590308,-0.0124932102118414,-0.0799595141700405,10314
2015-04-30,"34243","FL","Sarasota","Manatee","Whitfield",2701,1857,-0.00482315112540193,0.00161812297734628,0.0380100614868642,11679
2015-04-30,"33770","FL","Tampa","Pinellas","Largo",2702,1288,-0.000775795190069822,0.000777000777000777,0.0387096774193548,7542
2015-04-30,"39532","MS","Gulfport","Harrison","Biloxi",2703,1192,-0.0107883817427386,0.00505902192242833,0.0127442650807137,5860
2015-04-30,"42141","KY","Glasgow","Barren","Glasgow",2704,1007,0.00298804780876494,0.0286006128702758,0.101750547045952,6221
2015-04-30,"33803","FL","Lakeland","Polk","Lakeland",2705,1102,0,0.0137994480220791,0.039622641509434,7888
2015-04-30,"92571","CA","Riverside","Riverside","Perris",2706,1500,0.00468854655056932,0.00806451612903226,0.0504201680672269,11094
2015-04-30,"72032","AR","Little Rock","Faulkner","Conway",2707,960,0.00418410041841004,0.0468920392584515,0.0572687224669604,8647
2015-04-30,"32904","FL","Melbourne","Brevard","West Melbourne",2708,1364,0.00962250185048113,0.0372623574144487,0.0765588003157064,9248
2015-04-30,"42001","KY","Paducah","McCracken","Paducah",2709,1133,0.0216411181244364,0.034703196347032,0.137550200803213,3993
2015-04-30,"95688","CA","Vallejo","Solano","Vacaville",2710,1979,0.00969387755102041,0.0148717948717949,0.0543420351624933,10458
2015-04-30,"38104","TN","Memphis","Shelby","Memphis",2711,1161,0.0139737991266376,0.0356824264049955,0.0247131509267432,5628
2015-04-30,"60005","IL","Chicago","Cook","Arlington Heights",2712,1824,0.0105263157894737,0.0218487394957983,0.00773480662983425,10515
2015-04-30,"89139","NV","Las Vegas","Clark","Las Vegas",2713,1251,-0.00159616919393456,0.00160128102481986,0.0203915171288744,10791
2015-04-30,"48237","MI","Detroit","Oakland","Oak Park",2714,1141,0.00263620386643234,0.00087719298245614,0.00617283950617284,9746
2015-04-30,"30213","GA","Atlanta","Fulton","Fairburn",2715,1165,0.00865800865800866,0.00953206239168111,0.0392506690454951,9944
2015-04-30,"93401","CA","San Luis Obispo","San Luis Obispo","San Luis Obispo",2716,2496,0.00889248181083266,0.0531645569620253,0.249249249249249,6596
2015-04-30,"81005","CO","Pueblo","Pueblo","Pueblo",2717,1096,0.0176415970287837,0.066147859922179,0.246871444823663,10693
2015-04-30,"33460","FL","Miami-Fort Lauderdale","Palm Beach","Lake Worth",2718,1420,0.00282485875706215,0.0215827338129496,0.0150107219442459,7894
2015-04-30,"49417","MI","Holland","Ottawa","Grand Haven Township",2719,1287,0.0636363636363636,0.0778894472361809,-0.0431226765799256,9384
2015-04-30,"90220","CA","Los Angeles","Los Angeles","Compton",2720,1867,-0.000535331905781585,0.00484391819160388,0.04652466367713,7971
2015-04-30,"29550","SC","Florence","Darlington","Hartsville",2721,969,0.00518672199170124,0.011482254697286,-0.0152439024390244,11056
2015-04-30,"80120","CO","Denver","Arapahoe","Littleton",2722,1941,0.00361944157187177,0.0178290508652333,0.147163120567376,8494
2015-04-30,"36303","AL","Dothan","Houston","Dothan",2723,927,0.0220507166482911,0.0120087336244541,-0.0636363636363636,6416
2015-04-30,"75252","TX","Dallas-Fort Worth","Dallas","Dallas",2724,2329,0.000859475719810915,0.0314437555358725,0.0867942137190854,5842
2015-04-30,"98444","WA","Seattle","Pierce","Parkland",2725,1266,0.00316957210776545,0.00796178343949045,0.0119904076738609,6583
2015-04-30,"20746","MD","Washington","Prince Georges","Suitland-Silver Hill",2726,1710,0,0.00352112676056338,0.0118343195266272,6539
2015-04-30,"48234","MI","Detroit","Wayne","Detroit",2727,749,-0.00398936170212766,0.00807537012113055,0.00402144772117962,16843
2015-04-30,"48152","MI","Detroit","Wayne","Livonia",2728,1283,0.00706436420722135,0.0371867421180275,0.127416520210896,12323
2015-04-30,"60517","IL","Chicago","Du Page","Woodridge",2729,1760,0.00571428571428571,0.00227790432801822,-0.0134529147982063,9357
2015-04-30,"98370","WA","Bremerton","Kitsap","Poulsbo",2730,1682,0.00960384153661465,0.0181598062953995,0.0565326633165829,9532
2015-04-30,"74074","OK","Stillwater","Payne","Stillwater",2731,1232,-0.0183266932270916,-0.0508474576271186,-0.0120288692862871,4996
2015-04-30,"75087","TX","Dallas-Fort Worth","Rockwall","Rockwall",2732,1855,0.00216099405726634,0.00924918389553863,0.0415496911847277,7596
2015-04-30,"77377","TX","Houston","Harris","Tomball",2733,1973,0.00356052899287894,-0.00353535353535354,0.0191115702479339,8860
2015-04-30,"95209","CA","Stockton","San Joaquin","Stockton",2734,1428,0.00280898876404494,0.00563380281690141,0.0362844702467344,10826
2015-04-30,"28752","NC",,"McDowell","Marion",2735,805,0.00625,-0.00984009840098401,-0.0462085308056872,1451
2015-04-30,"06770","CT","New Haven","New Haven","Naugatuck",2736,1525,0.0119442601194426,0.0438056125941136,0.101878612716763,8333
2015-04-30,"46033","IN","Indianapolis","Hamilton","Carmel",2737,2271,0.00575730735163862,0.0460617227084293,0.0677009873060649,12930
2015-04-30,"01810","MA","Boston","Essex","Town of Andover",2738,2648,-0.0178041543026706,-0.0332238043081417,-0.0335766423357664,10105
2015-04-30,"67846","KS","Garden City","Finney","Garden City",2739,1099,0.00182315405651778,-0.00901713255184851,0.0902777777777778,7163
2015-04-30,"30315","GA","Atlanta","Fulton","Atlanta",2740,895,-0.00111607142857143,0.00674915635545557,0.00111856823266219,8516
2015-04-30,"24541","VA","Danville","Danville City","Danville",2741,923,0.00326086956521739,0.0087431693989071,0.0142857142857143,10522
2015-04-30,"34608","FL","Tampa","Hernando","Spring Hill",2742,1049,0.0214216163583252,0.041708043694141,0.0563947633434038,12236
2015-04-30,"43420","OH","Fremont","Sandusky","Fremont",2743,966,0.00415800415800416,0.0072992700729927,0.0627062706270627,8696
2015-04-30,"22203","VA","Washington","Arlington","Arlington",2744,2673,0.0014986886474335,0.0125,0.0264976958525346,6004
2015-04-30,"30068","GA","Atlanta","Cobb","Marietta",2745,2210,0.011441647597254,0.0331930808789154,0.107769423558897,11001
2015-04-30,"60174","IL","Chicago","Kane","Saint Charles",2746,1858,-0.0048205677557579,0.0141921397379913,0.00432432432432432,9753
2015-04-30,"33131","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",2747,2583,0.00310679611650485,0.0149312377210216,0.0642768850432633,12966
2015-04-30,"90230","CA","Los Angeles","Los Angeles","Culver City",2748,2896,0.00381282495667244,0.0140056022408964,0.142857142857143,8196
2015-04-30,"85203","AZ","Phoenix","Maricopa","Mesa",2749,1240,0.00404858299595142,0.0122448979591837,0.0350584307178631,8449
2015-04-30,"30060","GA","Atlanta","Cobb","Marietta",2750,1089,0.00554016620498615,0.0139664804469274,0.0521739130434783,7832
2015-04-30,"33351","FL","Miami-Fort Lauderdale","Broward","Sunrise",2751,1580,0.00445009535918627,0.0108765195137556,0.038107752956636,10940
2015-04-30,"77382","TX","Houston","Montgomery","The Woodlands",2752,2618,-0.00190621425848265,-0.0146782085058336,-0.0238627889634601,10549
2015-04-30,"91789","CA","Los Angeles","Los Angeles","Walnut",2753,2627,0.00458891013384321,0.0178225493994576,0.0499600319744205,12307
